target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by,window_open,window_close
4461,-73.7346,111.246,1,3.84615e-05,179,120,0,180
4462,50.7774,-66.0419,1,3.84615e-05,179,149,0,180
4463,63.5546,68.6258,1,3.84615e-05,-1,-1,0,180
4464,27.3864,113.776,1,3.84615e-05,160,158,0,180
4465,-73.7959,68.6915,1,3.84615e-05,122,20,0,180
4466,-11.0008,-64.2337,1,3.84615e-05,31,27,0,180
4467,62.7289,-155.584,1,3.84615e-05,143,3,0,180
4468,27.2222,89.3724,1,3.84615e-05,6,102,0,180
4469,4.86872,10.0806,1,3.84615e-05,22,66,0,180
4470,-82.9126,-126.516,1,3.84615e-05,172,108,0,180
4471,-70.7358,-66.9322,1,3.84615e-05,2,191,0,180
4472,47.9851,-55.0807,1,3.84615e-05,65,94,0,180
4473,48.7098,50.6597,1,3.84615e-05,-1,-1,0,180
4474,14.2169,102.697,1,3.84615e-05,133,135,0,180
4475,-82.2204,60.5551,1,3.84615e-05,140,101,0,180
4476,44.4838,142.489,1,3.84615e-05,125,19,0,180
4477,-78.6721,5.53278,1,3.84615e-05,163,172,0,180
4478,-21.5172,30.0604,1,3.84615e-05,148,82,0,180
4479,-81.0477,-87.3807,1,3.84615e-05,1,106,0,180
4480,67.7305,-85.4548,1,3.84615e-05,92,77,0,180
4481,68.6681,-119.32,1,3.84615e-05,174,102,0,180
4482,-30.0782,135.29,1,3.84615e-05,146,67,0,180
4483,-15.9008,17.2387,1,3.84615e-05,-1,-1,0,180
4484,50.7861,-71.3929,1,3.84615e-05,158,60,0,180
4485,-13.9518,13.1683,1,3.84615e-05,67,62,0,180
4486,22.2439,30.0311,1,3.84615e-05,-1,-1,0,180
4487,17.0297,104.108,1,3.84615e-05,151,31,0,180
4488,47.3363,128.233,1,3.84615e-05,143,17,0,180
4489,-14.3474,37.3629,1,3.84615e-05,93,194,0,180
4490,-18.62,-54.8208,1,3.84615e-05,-1,-1,0,180
4491,-66.6324,136.059,1,3.84615e-05,3,128,0,180
4492,9.5574,4.84097,1,3.84615e-05,130,178,0,180
4493,6.93244,80.8656,1,3.84615e-05,93,115,0,180
4494,-82.1139,-6.48332,1,3.84615e-05,12,21,0,180
4495,49.4038,137.515,1,3.84615e-05,-1,-1,0,180
4496,-26.316,-56.4048,1,3.84615e-05,82,151,0,180
4497,18.0418,26.5604,1,3.84615e-05,-1,-1,0,180
4498,62.3998,23.698,1,3.84615e-05,77,175,0,180
4499,-21.4445,-51.5536,1,3.84615e-05,-1,-1,0,180
4500,-77.4942,31.4122,1,3.84615e-05,138,28,0,180
4501,-3.2304,35.7993,1,3.84615e-05,-1,-1,0,180
4502,53.6557,135.941,1,3.84615e-05,56,144,0,180
4503,-12.9424,-63.4591,1,3.84615e-05,-1,-1,0,180
4504,-16.0818,131.053,1,3.84615e-05,149,54,0,180
4505,11.1811,106.855,1,3.84615e-05,69,28,0,180
4506,-25.9727,30.097,1,3.84615e-05,23,188,0,180
4507,57.3378,28.8952,1,3.84615e-05,124,134,0,180
4508,17.1806,-9.89601,1,3.84615e-05,-1,-1,0,180
4509,1.41171,16.0565,1,3.84615e-05,4,68,0,180
4510,-51.782,-69.8828,1,3.84615e-05,127,28,0,180
4511,32.0691,5.33434,1,3.84615e-05,39,74,0,180
4512,-83.9867,120.385,1,3.84615e-05,160,109,0,180
4513,38.2422,-5.2991,1,3.84615e-05,75,94,0,180
4514,1.44494,-59.8437,1,3.84615e-05,28,27,0,180
4515,58.7034,29.6193,1,3.84615e-05,38,179,0,180
4516,-28.5058,142.668,1,3.84615e-05,9,58,0,180
4517,-13.5997,20.8311,1,3.84615e-05,164,80,0,180
4518,-84.2201,10.9142,1,3.84615e-05,42,28,0,180
4519,58.8942,42.9971,1,3.84615e-05,140,107,0,180
4520,47.7842,134.182,1,3.84615e-05,22,24,0,180
4521,4.42139,43.7026,1,3.84615e-05,-1,-1,0,180
4522,-18.7989,-67.9614,1,3.84615e-05,-1,-1,0,180
4523,13.5954,31.8369,1,3.84615e-05,116,91,0,180
4524,29.2647,83.5536,1,3.84615e-05,178,27,0,180
4525,44.936,23.6133,1,3.84615e-05,106,112,0,180
4526,-44.2306,170.494,1,3.84615e-05,46,136,0,180
4527,-81.4926,-40.1859,1,3.84615e-05,97,22,0,180
4528,36.753,-108.848,1,3.84615e-05,154,94,0,180
4529,-3.53873,17.9782,1,3.84615e-05,135,187,0,180
4530,74.5464,-55.6403,1,3.84615e-05,176,140,0,180
4531,48.4953,28.2983,1,3.84615e-05,44,178,0,180
4532,20.5508,19.8523,1,3.84615e-05,180,183,0,180
4533,-73.1225,158.068,1,3.84615e-05,3,34,0,180
4534,64.9043,13.5836,1,3.84615e-05,107,172,0,180
4535,21.4159,19.2931,1,3.84615e-05,133,99,0,180
4536,24.3435,82.7645,1,3.84615e-05,-1,-1,0,180
4537,60.993,130.323,1,3.84615e-05,124,181,0,180
4538,21.4777,86.5995,1,3.84615e-05,176,27,0,180
4539,-23.6022,26.1748,1,3.84615e-05,72,183,0,180
4540,5.40285,27.7369,1,3.84615e-05,-1,-1,0,180
4541,34.7356,-92.4204,1,3.84615e-05,131,47,0,180
4542,-79.2697,47.8609,1,3.84615e-05,177,107,0,180
4543,-70.5766,54.0923,1,3.84615e-05,117,103,0,180
4544,-10.1854,-70.2045,1,3.84615e-05,120,39,0,180
4545,-11.5116,-64.7635,1,3.84615e-05,86,135,0,180
4546,49.2771,27.1008,1,3.84615e-05,53,131,0,180
4547,53.1635,62.9656,1,3.84615e-05,165,9,0,180
4548,47.0548,-118.609,1,3.84615e-05,32,59,0,180
4549,37.0343,61.0878,1,3.84615e-05,-1,-1,0,180
4550,56.4309,36.6182,1,3.84615e-05,5,136,0,180
4551,74.5167,107.86,1,3.84615e-05,-1,-1,0,180
4552,29.1376,-104.614,1,3.84615e-05,172,21,0,180
4553,16.9617,-1.72798,1,3.84615e-05,164,89,0,180
4554,40.7273,58.854,1,3.84615e-05,-1,-1,0,180
4555,59.0819,-97.1977,1,3.84615e-05,85,67,0,180
4556,49.2687,-80.7539,1,3.84615e-05,-1,-1,0,180
4557,41.3518,114.318,1,3.84615e-05,-1,-1,0,180
4558,51.2174,-114.498,1,3.84615e-05,32,62,0,180
4559,41.2344,-105.186,1,3.84615e-05,178,42,0,180
4560,-31.1372,150.411,1,3.84615e-05,91,131,0,180
4561,-76.5486,161.531,1,3.84615e-05,33,140,0,180
4562,-73.4641,9.30299,1,3.84615e-05,130,9,0,180
4563,47.572,61.5826,1,3.84615e-05,-1,-1,0,180
4564,61.0196,151.534,1,3.84615e-05,126,181,0,180
4565,20.5498,-102.766,1,3.84615e-05,42,10,0,180
4566,61.6926,-96.6166,1,3.84615e-05,175,125,0,180
4567,60.1231,-164.662,1,3.84615e-05,120,195,0,180
4568,14.9734,-83.8149,1,3.84615e-05,124,129,0,180
4569,51.2946,-101.445,1,3.84615e-05,154,60,0,180
4570,53.5404,19.7164,1,3.84615e-05,32,133,0,180
4571,25.2392,2.6152,1,3.84615e-05,71,71,0,180
4572,37.0692,32.073,1,3.84615e-05,177,115,0,180
4573,39.757,73.3552,1,3.84615e-05,-1,-1,0,180
4574,18.9726,17.2627,1,3.84615e-05,153,97,0,180
4575,50.1014,114.63,1,3.84615e-05,172,142,0,180
4576,51.0697,-74.911,1,3.84615e-05,52,23,0,180
4577,-2.00963,137.992,1,3.84615e-05,2,139,0,180
4578,48.2806,132.855,1,3.84615e-05,-1,-1,0,180
4579,-18.6356,135.264,1,3.84615e-05,179,64,0,180
4580,-72.3145,120.772,1,3.84615e-05,174,36,0,180
4581,42.3022,84.6501,1,3.84615e-05,22,151,0,180
4582,-42.6327,-70.7204,1,3.84615e-05,81,162,0,180
4583,69.1741,109.85,1,3.84615e-05,-1,-1,0,180
4584,-29.7025,-67.8535,1,3.84615e-05,107,15,0,180
4585,46.7929,77.9374,1,3.84615e-05,-1,-1,0,180
4586,12.4597,7.4216,1,3.84615e-05,157,80,0,180
4587,-16.1408,36.7187,1,3.84615e-05,-1,-1,0,180
4588,-79.9446,-0.256058,1,3.84615e-05,164,172,0,180
4589,-17.5657,-65.0884,1,3.84615e-05,-1,-1,0,180
4590,15.7244,-15.1102,1,3.84615e-05,179,70,0,180
4591,-28.6167,23.0666,1,3.84615e-05,127,190,0,180
4592,77.8258,-55.6034,1,3.84615e-05,-1,-1,0,180
4593,-3.42701,-70.9525,1,3.84615e-05,138,37,0,180
4594,67.9897,-36.7993,1,3.84615e-05,127,145,0,180
4595,17.6435,-100.676,1,3.84615e-05,62,18,0,180
4596,18.2397,12.0987,1,3.84615e-05,-1,-1,0,180
4597,-20.9966,22.6671,1,3.84615e-05,-1,-1,0,180
4598,37.728,-3.94635,1,3.84615e-05,135,98,0,180
4599,33.3996,71.6464,1,3.84615e-05,-1,-1,0,180
4600,51.7722,102.62,1,3.84615e-05,159,31,0,180
4601,54.7492,115.024,1,3.84615e-05,113,36,0,180
4602,69.0545,-146.521,1,3.84615e-05,63,1,0,180
4603,75.2875,-26.6432,1,3.84615e-05,23,146,0,180
4604,-46.2643,-68.0367,1,3.84615e-05,2,120,0,180
4605,-24.3554,24.9799,1,3.84615e-05,-1,-1,0,180
4606,-18.3264,135.796,1,3.84615e-05,96,130,0,180
4607,-6.3446,-57.9467,1,3.84615e-05,-1,-1,0,180
4608,31.5409,-96.0919,1,3.84615e-05,161,44,0,180
4609,-26.048,-50.9658,1,3.84615e-05,58,36,0,180
4610,42.83,27.7849,1,3.84615e-05,155,117,0,180
4611,-1.8847,24.9229,1,3.84615e-05,-1,-1,0,180
4612,55.9118,-71.4084,1,3.84615e-05,22,26,0,180
4613,57.4857,162.909,1,3.84615e-05,30,181,0,180
4614,14.7439,8.78688,1,3.84615e-05,32,158,0,180
4615,50.3493,48.0401,1,3.84615e-05,-1,-1,0,180
4616,31.8186,35.7595,1,3.84615e-05,149,118,0,180
4617,-17.2076,47.4771,1,3.84615e-05,156,13,0,180
4618,44.8574,142.011,1,3.84615e-05,145,17,0,180
4619,64.5587,130.952,1,3.84615e-05,-1,-1,0,180
4620,22.7598,78.0337,1,3.84615e-05,-1,-1,0,180
4621,60.402,151.407,1,3.84615e-05,28,181,0,180
4622,57.0684,49.6673,1,3.84615e-05,-1,-1,0,180
4623,37.7492,45.3067,1,3.84615e-05,-1,-1,0,180
4624,29.4847,33.4217,1,3.84615e-05,-1,-1,0,180
4625,37.8765,55.8834,1,3.84615e-05,23,111,0,180
4626,47.0967,88.6026,1,3.84615e-05,1,102,0,180
4627,18.2795,-98.2415,1,3.84615e-05,42,95,0,180
4628,56.2367,-114.963,1,3.84615e-05,72,68,0,180
4629,-69.4604,105.924,1,3.84615e-05,158,122,0,180
4630,-21.2965,-46.2002,1,3.84615e-05,83,147,0,180
4631,18.8118,-5.74207,1,3.84615e-05,170,174,0,180
4632,30.9927,-7.35175,1,3.84615e-05,145,97,0,180
4633,25.5269,41.762,1,3.84615e-05,1,86,0,180
4634,65.8845,138.196,1,3.84615e-05,104,183,0,180
4635,24.3737,-6.43155,1,3.84615e-05,177,94,0,180
4636,54.0839,109.539,1,3.84615e-05,12,5,0,180
4637,20.1004,-75.7301,1,3.84615e-05,147,46,0,180
4638,-68.4959,61.1384,1,3.84615e-05,88,106,0,180
4639,46.6996,-75.6835,1,3.84615e-05,12,49,0,180
4640,34.8638,-113.624,1,3.84615e-05,34,5,0,180
4641,0.107574,-73.0207,1,3.84615e-05,156,138,0,180
4642,-40.5639,-68.3808,1,3.84615e-05,91,161,0,180
4643,-20.105,142.575,1,3.84615e-05,24,44,0,180
4644,46.5369,62.5637,1,3.84615e-05,-1,-1,0,180
4645,-9.238,-41.1619,1,3.84615e-05,176,57,0,180
4646,65.0422,-160.67,1,3.84615e-05,161,1,0,180
4647,-74.9324,62.611,1,3.84615e-05,159,26,0,180
4648,47.2879,-107.791,1,3.84615e-05,86,41,0,180
4649,-22.7371,114.367,1,3.84615e-05,32,21,0,180
4650,33.4768,82.8728,1,3.84615e-05,179,27,0,180
4651,28.4621,30.1727,1,3.84615e-05,153,186,0,180
4652,40.3944,76.1484,1,3.84615e-05,12,194,0,180
4653,78.9164,-64.0972,1,3.84615e-05,178,140,0,180
4654,-77.0471,-82.608,1,3.84615e-05,52,124,0,180
4655,-29.184,-60.0714,1,3.84615e-05,-1,-1,0,180
4656,52.8952,17.3319,1,3.84615e-05,2,136,0,180
4657,34.9004,105.408,1,3.84615e-05,171,168,0,180
4658,67.9576,131.078,1,3.84615e-05,102,196,0,180
4659,45.6169,-63.6587,1,3.84615e-05,12,52,0,180
4660,-2.70697,-45.7537,1,3.84615e-05,-1,-1,0,180
4661,61.8723,-160.82,1,3.84615e-05,113,6,0,180
4662,41.5878,42.1436,1,3.84615e-05,158,168,0,180
4663,-13.0972,13.5343,1,3.84615e-05,95,171,0,180
4664,8.51794,41.0685,1,3.84615e-05,72,184,0,180
4665,19.9046,17.0568,1,3.84615e-05,87,87,0,180
4666,4.80664,101.068,1,3.84615e-05,176,38,0,180
4667,-19.0349,46.6516,1,3.84615e-05,145,14,0,180
4668,2.87292,43.8759,1,3.84615e-05,170,7,0,180
4669,11.4106,30.5797,1,3.84615e-05,-1,-1,0,180
4670,-1.55237,10.2606,1,3.84615e-05,-1,-1,0,180
4671,7.63171,48.2215,1,3.84615e-05,144,108,0,180
4672,65.3851,-152.966,1,3.84615e-05,123,5,0,180
4673,-72.5946,108.13,1,3.84615e-05,112,70,0,180
4674,9.22667,-8.52097,1,3.84615e-05,112,161,0,180
4675,-25.6548,17.7191,1,3.84615e-05,82,172,0,180
4676,-0.844406,9.43605,1,3.84615e-05,-1,-1,0,180
4677,2.52593,114.968,1,3.84615e-05,174,49,0,180
4678,31.2225,-104.723,1,3.84615e-05,-1,-1,0,180
4679,-9.69919,-40.1894,1,3.84615e-05,110,41,0,180
4680,72.1421,-124.911,1,3.84615e-05,83,29,0,180
4681,47.9962,102.241,1,3.84615e-05,129,162,0,180
4682,36.0017,77.5431,1,3.84615e-05,2,195,0,180
4683,-23.7264,136.139,1,3.84615e-05,117,138,0,180
4684,58.288,140.533,1,3.84615e-05,15,25,0,180
4685,58.8593,96.5403,1,3.84615e-05,-1,-1,0,180
4686,50.0317,26.3603,1,3.84615e-05,174,139,0,180
4687,59.1818,74.4103,1,3.84615e-05,-1,-1,0,180
4688,69.2827,-149.147,1,3.84615e-05,82,9,0,180
4689,46.7966,57.4696,1,3.84615e-05,-1,-1,0,180
4690,53.5492,-94.895,1,3.84615e-05,165,69,0,180
4691,41.6326,-111.957,1,3.84615e-05,-1,-1,0,180
4692,52.5784,-87.1115,1,3.84615e-05,135,129,0,180
4693,1.9186,-78.8081,1,3.84615e-05,174,33,0,180
4694,53.7159,39.6521,1,3.84615e-05,-1,-1,0,180
4695,70.4767,130.307,1,3.84615e-05,12,148,0,180
4696,0.962639,15.3601,1,3.84615e-05,160,80,0,180
4697,62.5235,163.966,1,3.84615e-05,156,191,0,180
4698,68.0161,92.7932,1,3.84615e-05,83,126,0,180
4699,64.1097,-123.598,1,3.84615e-05,136,72,0,180
4700,27.7138,21.3763,1,3.84615e-05,121,161,0,180
4701,59.3489,59.3487,1,3.84615e-05,73,104,0,180
4702,-16.7305,124.421,1,3.84615e-05,179,51,0,180
4703,-4.52894,-40.1223,1,3.84615e-05,14,30,0,180
4704,56.7978,-120.519,1,3.84615e-05,91,66,0,180
4705,69.5741,-153.429,1,3.84615e-05,3,7,0,180
4706,9.9003,43.5705,1,3.84615e-05,173,7,0,180
4707,25.7133,-12.161,1,3.84615e-05,147,73,0,180
4708,7.31139,-0.621521,1,3.84615e-05,59,62,0,180
4709,-86.5133,-54.3579,1,3.84615e-05,84,35,0,180
4710,-7.53003,-61.5105,1,3.84615e-05,57,138,0,180
4711,32.8576,-99.6535,1,3.84615e-05,22,107,0,180
4712,10.1592,106.867,1,3.84615e-05,125,136,0,180
4713,-13.5094,-67.9224,1,3.84615e-05,95,134,0,180
4714,20.0065,106.416,1,3.84615e-05,132,33,0,180
4715,52.8979,27.776,1,3.84615e-05,164,130,0,180
4716,-77.4937,-130.041,1,3.84615e-05,156,123,0,180
4717,37.5606,-115.987,1,3.84615e-05,109,108,0,180
4718,35.215,8.224,1,3.84615e-05,166,155,0,180
4719,41.2641,-121.411,1,3.84615e-05,4,75,0,180
4720,75.1047,95.1983,1,3.84615e-05,-1,-1,0,180
4721,43.9884,89.1361,1,3.84615e-05,-1,-1,0,180
4722,34.854,108.76,1,3.84615e-05,128,151,0,180
4723,53.719,109.746,1,3.84615e-05,12,5,0,180
4724,61.1471,169.993,1,3.84615e-05,2,184,0,180
4725,11.7877,10.799,1,3.84615e-05,2,151,0,180
4726,-21.3285,-61.5301,1,3.84615e-05,170,148,0,180
4727,62.7794,-135.657,1,3.84615e-05,-1,-1,0,180
4728,-7.11521,-48.6028,1,3.84615e-05,-1,-1,0,180
4729,37.2635,106.803,1,3.84615e-05,178,13,0,180
4730,-81.0324,134.597,1,3.84615e-05,1,34,0,180
4731,-83.0709,-22.0927,1,3.84615e-05,96,179,0,180
4732,6.46169,-64.3069,1,3.84615e-05,-1,-1,0,180
4733,49.9947,14.0343,1,3.84615e-05,22,83,0,180
4734,-10.8046,-44.0517,1,3.84615e-05,109,41,0,180
4735,35.5375,-78.9185,1,3.84615e-05,92,123,0,180
4736,-24.6556,131.48,1,3.84615e-05,167,65,0,180
4737,62.8931,141.733,1,3.84615e-05,135,180,0,180
4738,35.7604,53.537,1,3.84615e-05,-1,-1,0,180
4739,68.1035,136.212,1,3.84615e-05,162,190,0,180
4740,57.0486,55.7149,1,3.84615e-05,18,135,0,180
4741,-39.4035,-62.4485,1,3.84615e-05,73,163,0,180
4742,40.0118,120.731,1,3.84615e-05,101,11,0,180
4743,13.3035,105.141,1,3.84615e-05,93,139,0,180
4744,37.6922,-5.24687,1,3.84615e-05,75,94,0,180
4745,44.003,-112.772,1,3.84615e-05,2,8,0,180
4746,56.0088,129.653,1,3.84615e-05,94,140,0,180
4747,8.46592,24.23,1,3.84615e-05,8,78,0,180
4748,27.5602,87.1048,1,3.84615e-05,162,14,0,180
4749,44.9306,-92.9381,1,3.84615e-05,116,51,0,180
4750,40.0907,-103.892,1,3.84615e-05,155,94,0,180
4751,25.6921,30.8321,1,3.84615e-05,24,90,0,180
4752,65.8322,-158.824,1,3.84615e-05,72,0,0,180
4753,-75.4395,-16.1905,1,3.84615e-05,55,196,0,180
4754,19.9038,-15.0352,1,3.84615e-05,54,62,0,180
4755,45.7897,-105.536,1,3.84615e-05,97,40,0,180
4756,51.9053,96.9122,1,3.84615e-05,1,183,0,180
4757,-70.4919,80.2538,1,3.84615e-05,98,105,0,180
4758,-27.8303,140.472,1,3.84615e-05,96,142,0,180
4759,-17.9171,134.743,1,3.84615e-05,130,56,0,180
4760,-87.5165,-97.4471,1,3.84615e-05,-1,-1,0,180
4761,4.63689,-55.3819,1,3.84615e-05,90,135,0,180
4762,65.2059,28.797,1,3.84615e-05,177,103,0,180
4763,47.2742,88.1784,1,3.84615e-05,1,102,0,180
4764,40.3217,86.492,1,3.84615e-05,102,153,0,180
4765,52.435,-2.61769,1,3.84615e-05,90,113,0,180
4766,8.37728,4.28816,1,3.84615e-05,40,64,0,180
4767,50.7823,-68.1157,1,3.84615e-05,172,93,0,180
4768,-42.289,171.022,1,3.84615e-05,16,139,0,180
4769,48.9616,97.6027,1,3.84615e-05,169,30,0,180
4770,-8.25336,24.8786,1,3.84615e-05,-1,-1,0,180
4771,25.9512,1.36862,1,3.84615e-05,152,80,0,180
4772,55.8008,63.4533,1,3.84615e-05,-1,-1,0,180
4773,15.8488,104.166,1,3.84615e-05,141,32,0,180
4774,-76.0549,40.0441,1,3.84615e-05,72,25,0,180
4775,30.0428,65.8656,1,3.84615e-05,22,180,0,180
4776,10.9945,23.9185,1,3.84615e-05,156,97,0,180
4777,16.927,-8.30154,1,3.84615e-05,-1,-1,0,180
4778,63.8208,78.8611,1,3.84615e-05,-1,-1,0,180
4779,26.2421,46.5821,1,3.84615e-05,-1,-1,0,180
4780,13.3842,29.2817,1,3.84615e-05,6,171,0,180
4781,43.1161,79.4187,1,3.84615e-05,-1,-1,0,180
4782,47.4453,130.137,1,3.84615e-05,76,142,0,180
4783,-74.8839,7.93845,1,3.84615e-05,99,2,0,180
4784,26.1947,20.0392,1,3.84615e-05,112,91,0,180
4785,70.5069,-110.18,1,3.84615e-05,132,24,0,180
4786,69.0647,-143.378,1,3.84615e-05,53,2,0,180
4787,7.45505,-70.9977,1,3.84615e-05,22,118,0,180
4788,32.2706,-2.47597,1,3.84615e-05,156,96,0,180
4789,38.9944,-85.5646,1,3.84615e-05,149,58,0,180
4790,-14.5256,-74.9426,1,3.84615e-05,69,23,0,180
4791,38.3813,36.0282,1,3.84615e-05,12,151,0,180
4792,-67.8288,123.279,1,3.84615e-05,23,126,0,180
4793,5.3661,44.5794,1,3.84615e-05,162,8,0,180
4794,48.5472,-115.132,1,3.84615e-05,92,53,0,180
4795,-69.7902,56.8913,1,3.84615e-05,107,104,0,180
4796,-5.76499,37.8929,1,3.84615e-05,178,6,0,180
4797,-1.30445,28.284,1,3.84615e-05,-1,-1,0,180
4798,-5.51174,105.619,1,3.84615e-05,145,31,0,180
4799,31.319,112.196,1,3.84615e-05,1,138,0,180
4800,34.6922,116.806,1,3.84615e-05,-1,-1,0,180
4801,35.8393,38.5562,1,3.84615e-05,52,157,0,180
4802,25.0784,88.837,1,3.84615e-05,42,1,0,180
4803,37.4458,63.1866,1,3.84615e-05,-1,-1,0,180
4804,-5.04887,32.8146,1,3.84615e-05,2,79,0,180
4805,-7.16509,22.7604,1,3.84615e-05,115,85,0,180
4806,37.7635,71.2502,1,3.84615e-05,-1,-1,0,180
4807,6.86278,30.5658,1,3.84615e-05,5,171,0,180
4808,-70.3949,72.0883,1,3.84615e-05,136,101,0,180
4809,48.3878,29.1543,1,3.84615e-05,27,110,0,180
4810,-11.6638,27.732,1,3.84615e-05,-1,-1,0,180
4811,61.4101,73.1452,1,3.84615e-05,63,105,0,180
4812,53.4325,13.0221,1,3.84615e-05,2,85,0,180
4813,37.6522,-118.613,1,3.84615e-05,77,85,0,180
4814,-3.71317,20.8852,1,3.84615e-05,-1,-1,0,180
4815,55.7213,83.4191,1,3.84615e-05,85,197,0,180
4816,-71.36,14.1049,1,3.84615e-05,22,0,0,180
4817,-8.90028,-61.759,1,3.84615e-05,-1,-1,0,180
4818,-4.75017,-62.7356,1,3.84615e-05,97,134,0,180
4819,-32.0077,-63.3266,1,3.84615e-05,173,163,0,180
4820,70.5554,127.509,1,3.84615e-05,164,0,0,180
4821,-22.0973,24.8587,1,3.84615e-05,169,196,0,180
4822,13.4573,29.1146,1,3.84615e-05,6,171,0,180
4823,30.7469,86.4465,1,3.84615e-05,-1,-1,0,180
4824,22.3772,103.624,1,3.84615e-05,62,132,0,180
4825,15.0753,14.2602,1,3.84615e-05,-1,-1,0,180
4826,7.65067,-11.4909,1,3.84615e-05,167,174,0,180
4827,67.816,-52.15,1,3.84615e-05,115,75,0,180
4828,36.3999,-121.101,1,3.84615e-05,1,198,0,180
4829,35.1899,91.6606,1,3.84615e-05,160,29,0,180
4830,-1.21064,38.4203,1,3.84615e-05,-1,-1,0,180
4831,-22.4573,28.7518,1,3.84615e-05,158,81,0,180
4832,40.0167,-8.87849,1,3.84615e-05,54,96,0,180
4833,70.8244,92.2773,1,3.84615e-05,92,125,0,180
4834,-2.0878,21.8025,1,3.84615e-05,133,83,0,180
4835,29.974,13.1246,1,3.84615e-05,120,90,0,180
4836,37.2847,110.397,1,3.84615e-05,117,152,0,180
4837,56.7133,123.685,1,3.84615e-05,141,145,0,180
4838,4.37431,42.7362,1,3.84615e-05,52,186,0,180
4839,7.01945,39.5696,1,3.84615e-05,148,199,0,180
4840,63.8693,34.8224,1,3.84615e-05,29,170,0,180
4841,5.1757,117.977,1,3.84615e-05,165,40,0,180
4842,71.1718,-85.8364,1,3.84615e-05,72,79,0,180
4843,34.6793,97.77,1,3.84615e-05,146,159,0,180
4844,-20.6857,14.4393,1,3.84615e-05,78,61,0,180
4845,36.3223,95.7104,1,3.84615e-05,132,22,0,180
4846,31.8532,-84.1855,1,3.84615e-05,110,121,0,180
4847,5.22231,-59.4441,1,3.84615e-05,6,121,0,180
4848,58.6344,-70.4497,1,3.84615e-05,176,86,0,180
4849,1.98128,-71.7701,1,3.84615e-05,-1,-1,0,180
4850,64.0186,-51.7291,1,3.84615e-05,2,84,0,180
4851,51.8533,27.736,1,3.84615e-05,-1,-1,0,180
4852,-12.2719,-46.3905,1,3.84615e-05,127,157,0,180
4853,-23.6134,32.544,1,3.84615e-05,14,189,0,180
4854,-1.04959,-50.1535,1,3.84615e-05,106,41,0,180
4855,27.6629,-81.7457,1,3.84615e-05,96,29,0,180
4856,10.9808,47.1181,1,3.84615e-05,24,189,0,180
4857,-28.6934,-50.4577,1,3.84615e-05,1,16,0,180
4858,10.4338,15.5821,1,3.84615e-05,-1,-1,0,180
4859,4.43626,-61.8967,1,3.84615e-05,35,128,0,180
4860,43.9474,112.767,1,3.84615e-05,-1,-1,0,180
4861,20.9109,-101.196,1,3.84615e-05,157,114,0,180
4862,30.6473,74.3633,1,3.84615e-05,175,130,0,180
4863,48.8923,107.072,1,3.84615e-05,136,22,0,180
4864,-4.89657,143.262,1,3.84615e-05,2,36,0,180
4865,20.8384,31.9843,1,3.84615e-05,21,84,0,180
4866,42.99,1.28612,1,3.84615e-05,120,170,0,180
4867,-86.0968,-100.345,1,3.84615e-05,180,170,0,180
4868,48.3102,-110.921,1,3.84615e-05,110,82,0,180
4869,2.75462,24.6168,1,3.84615e-05,-1,-1,0,180
4870,-85.9252,12.3452,1,3.84615e-05,37,175,0,180
4871,69.7335,137.861,1,3.84615e-05,13,37,0,180
4872,50.3525,72.7355,1,3.84615e-05,173,167,0,180
4873,-11.9138,-68.9983,1,3.84615e-05,60,125,0,180
4874,60.0984,-134.201,1,3.84615e-05,171,102,0,180
4875,-15.3032,-70.1149,1,3.84615e-05,64,137,0,180
4876,25.0055,108.302,1,3.84615e-05,32,135,0,180
4877,-35.8765,-64.1141,1,3.84615e-05,113,169,0,180
4878,42.0858,59.8508,1,3.84615e-05,157,157,0,180
4879,-74.2801,23.8289,1,3.84615e-05,89,170,0,180
4880,-76.7731,-138.196,1,3.84615e-05,33,175,0,180
4881,25.8071,47.7306,1,3.84615e-05,-1,-1,0,180
4882,-31.6411,136.584,1,3.84615e-05,2,116,0,180
4883,-72.3195,143.217,1,3.84615e-05,8,71,0,180
4884,48.1995,-95.4909,1,3.84615e-05,129,25,0,180
4885,35.9178,64.6506,1,3.84615e-05,161,9,0,180
4886,-5.31705,142.982,1,3.84615e-05,2,36,0,180
4887,59.5104,98.3157,1,3.84615e-05,177,28,0,180
4888,-28.4889,-57.8836,1,3.84615e-05,36,27,0,180
4889,30.6154,109.185,1,3.84615e-05,88,12,0,180
4890,-6.94437,-36.0528,1,3.84615e-05,174,164,0,180
4891,13.8925,27.9111,1,3.84615e-05,16,170,0,180
4892,-0.122475,-54.3402,1,3.84615e-05,154,46,0,180
4893,52.1404,100.66,1,3.84615e-05,165,29,0,180
4894,-27.4154,132.663,1,3.84615e-05,156,66,0,180
4895,11.3957,106.758,1,3.84615e-05,69,28,0,180
4896,-20.405,-52.3649,1,3.84615e-05,133,156,0,180
4897,-3.73913,-67.8697,1,3.84615e-05,32,128,0,180
4898,-6.42462,-37.3354,1,3.84615e-05,177,57,0,180
4899,46.6501,120.03,1,3.84615e-05,2,165,0,180
4900,-22.2213,-52.2348,1,3.84615e-05,102,145,0,180
4901,32.4074,85.7883,1,3.84615e-05,-1,-1,0,180
