target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by
4193,6.6624,40.223,1,3.84615e-05,-1,-1
4194,-10.0327,16.9304,1,3.84615e-05,5,31
4195,26.7782,60.2436,1,3.84615e-05,-1,-1
4196,59.6848,131.379,1,3.84615e-05,156,20
4197,-20.5579,119.161,1,3.84615e-05,-1,-1
4198,35.6812,90.2623,1,3.84615e-05,36,96
4199,26.238,109.904,1,3.84615e-05,-1,-1
4200,-78.8282,52.0492,1,3.84615e-05,79,24
4201,54.5166,88.2638,1,3.84615e-05,59,0
4202,-18.2229,20.9344,1,3.84615e-05,72,90
4203,44.6565,102.039,1,3.84615e-05,-1,-1
4204,51.826,-83.7307,1,3.84615e-05,86,40
4205,36.3815,114.757,1,3.84615e-05,-1,-1
4206,56.3686,159.275,1,3.84615e-05,112,36
4207,49.0315,139.07,1,3.84615e-05,26,98
4208,20.4959,85.6453,1,3.84615e-05,11,4
4209,27.4169,103.591,1,3.84615e-05,172,13
4210,-77.3183,93.8169,1,3.84615e-05,-1,-1
4211,-23.0968,150.316,1,3.84615e-05,-1,-1
4212,-0.554123,10.9207,1,3.84615e-05,174,90
4213,50.1921,74.972,1,3.84615e-05,145,1
4214,31.717,42.723,1,3.84615e-05,84,55
4215,-82.4475,-145.208,1,3.84615e-05,150,38
4216,-4.96461,137.773,1,3.84615e-05,105,78
4217,-71.8313,35.6562,1,3.84615e-05,43,8
4218,47.4257,46.87,1,3.84615e-05,148,61
4219,27.3688,33.2327,1,3.84615e-05,-1,-1
4220,64.9601,20.9578,1,3.84615e-05,145,71
4221,5.41785,-54.4647,1,3.84615e-05,134,70
4222,-13.0778,-66.2117,1,3.84615e-05,-1,-1
4223,65.0678,-139.53,1,3.84615e-05,94,8
4224,56.9992,-115.142,1,3.84615e-05,-1,-1
4225,-10.9683,29.7724,1,3.84615e-05,-1,-1
4226,55.6745,-101.412,1,3.84615e-05,-1,-1
4227,62.9176,80.7699,1,3.84615e-05,63,70
4228,-69.9442,-66.8936,1,3.84615e-05,113,0
4229,1.23126,-65.6321,1,3.84615e-05,-1,-1
4230,-28.4572,130.919,1,3.84615e-05,-1,-1
4231,-30.3207,-62.0854,1,3.84615e-05,-1,-1
4232,42.6311,52.1046,1,3.84615e-05,90,67
4233,-68.1796,68.8088,1,3.84615e-05,-1,-1
4234,-30.8626,26.8143,1,3.84615e-05,-1,-1
4235,-12.4881,16.5191,1,3.84615e-05,102,97
4236,-54.3399,-67.0972,1,3.84615e-05,2,1
4237,-83.2045,-21.7182,1,3.84615e-05,128,30
4238,44.5389,122.907,1,3.84615e-05,-1,-1
4239,17.9346,49.3135,1,3.84615e-05,155,9
4240,34.2287,-97.1972,1,3.84615e-05,-1,-1
4241,-12.4501,-61.8728,1,3.84615e-05,-1,-1
4242,17.083,21.1801,1,3.84615e-05,-1,-1
4243,26.6236,3.92126,1,3.84615e-05,43,36
4244,50.5341,-69.229,1,3.84615e-05,165,21
4245,23.5673,-101.251,1,3.84615e-05,67,17
4246,63.2901,117.448,1,3.84615e-05,70,87
4247,41.0262,51.3466,1,3.84615e-05,-1,-1
4248,2.62309,31.9845,1,3.84615e-05,109,97
4249,32.5027,115.458,1,3.84615e-05,-1,-1
4250,57.347,37.4509,1,3.84615e-05,7,65
4251,54.7031,111.987,1,3.84615e-05,-1,-1
4252,-11.9255,-44.6075,1,3.84615e-05,-1,-1
4253,5.89266,45.4547,1,3.84615e-05,17,40
4254,-13.3347,33.5775,1,3.84615e-05,-1,-1
4255,45.2636,84.3755,1,3.84615e-05,106,99
4256,-25.8267,22.8739,1,3.84615e-05,32,94
4257,63.459,-18.0444,1,3.84615e-05,151,70
4258,-72.2074,20.2351,1,3.84615e-05,120,0
4259,-3.47984,17.2567,1,3.84615e-05,-1,-1
4260,13.1907,107.399,1,3.84615e-05,6,67
4261,65.5108,96.2825,1,3.84615e-05,-1,-1
4262,67.2161,-157.011,1,3.84615e-05,72,0
4263,14.9469,98.1158,1,3.84615e-05,138,16
4264,71.1996,103.805,1,3.84615e-05,143,2
4265,25.8828,-104.107,1,3.84615e-05,162,54
4266,-30.6129,139.657,1,3.84615e-05,-1,-1
4267,29.9386,33.2488,1,3.84615e-05,14,81
4268,63.1514,100.787,1,3.84615e-05,116,82
4269,-26.2552,127.161,1,3.84615e-05,-1,-1
4270,68.6813,33.1971,1,3.84615e-05,147,71
4271,68.3224,112.69,1,3.84615e-05,-1,-1
4272,18.9105,51.5106,1,3.84615e-05,-1,-1
4273,60.5538,31.0094,1,3.84615e-05,-1,-1
4274,43.2172,84.5705,1,3.84615e-05,-1,-1
4275,52.2635,-63.6052,1,3.84615e-05,174,54
4276,43.1577,50.6266,1,3.84615e-05,110,65
4277,56.6056,54.323,1,3.84615e-05,120,81
4278,45.9987,27.6762,1,3.84615e-05,-1,-1
4279,-70.5027,160.615,1,3.84615e-05,136,30
4280,17.4756,26.7359,1,3.84615e-05,-1,-1
4281,1.4673,41.379,1,3.84615e-05,-1,-1
4282,8.21055,26.3156,1,3.84615e-05,149,93
4283,60.3503,-139.858,1,3.84615e-05,-1,-1
4284,14.9131,4.62592,1,3.84615e-05,66,85
4285,63.8432,-112.608,1,3.84615e-05,-1,-1
4286,62.4803,150.912,1,3.84615e-05,170,30
4287,36.0462,66.3655,1,3.84615e-05,151,94
4288,42.7176,66.1176,1,3.84615e-05,-1,-1
4289,-80.7554,-26.4389,1,3.84615e-05,156,37
4290,31.4917,96.7757,1,3.84615e-05,20,65
4291,2.00392,25.5526,1,3.84615e-05,97,98
4292,49.3499,-106.418,1,3.84615e-05,-1,-1
4293,49.3325,53.0179,1,3.84615e-05,109,65
4294,12.6495,105.083,1,3.84615e-05,-1,-1
4295,38.9547,-2.84093,1,3.84615e-05,96,30
4296,45.2452,136.857,1,3.84615e-05,16,99
4297,34.7002,111.306,1,3.84615e-05,-1,-1
4298,-82.9171,102.067,1,3.84615e-05,14,21
4299,58.7619,66.5022,1,3.84615e-05,-1,-1
4300,73.3257,-119.407,1,3.84615e-05,-1,-1
4301,36.0005,70.3333,1,3.84615e-05,75,69
4302,25.2735,5.09895,1,3.84615e-05,116,49
4303,58.4221,-107.318,1,3.84615e-05,-1,-1
4304,-30.2522,138.822,1,3.84615e-05,-1,-1
4305,49.353,85.5623,1,3.84615e-05,-1,-1
4306,61.6354,50.0503,1,3.84615e-05,139,89
4307,-31.34,24.2047,1,3.84615e-05,-1,-1
4308,-10.6345,25.1496,1,3.84615e-05,157,46
4309,31.2725,47.2064,1,3.84615e-05,-1,-1
4310,24.1389,17.3245,1,3.84615e-05,5,30
4311,30.4866,63.611,1,3.84615e-05,163,60
4312,54.6664,110.126,1,3.84615e-05,-1,-1
4313,-80.5483,25.1524,1,3.84615e-05,1,22
4314,-74.9122,162.551,1,3.84615e-05,115,32
4315,58.8715,62.8102,1,3.84615e-05,-1,-1
4316,-10.7115,26.7647,1,3.84615e-05,-1,-1
4317,-77.9048,119.059,1,3.84615e-05,44,28
4318,-2.48453,114.451,1,3.84615e-05,-1,-1
4319,-84.5992,24.3679,1,3.84615e-05,-1,-1
4320,44.1878,15.3488,1,3.84615e-05,142,88
4321,-74.9482,81.6438,1,3.84615e-05,119,20
4322,36.4433,97.2337,1,3.84615e-05,7,99
4323,-22.8776,115.849,1,3.84615e-05,84,60
4324,31.5276,76.2387,1,3.84615e-05,101,5
4325,-75.2308,87.9539,1,3.84615e-05,-1,-1
4326,48.155,-90.3569,1,3.84615e-05,155,43
4327,44.9709,18.0228,1,3.84615e-05,37,59
4328,24.1442,31.2552,1,3.84615e-05,-1,-1
4329,21.5159,34.0917,1,3.84615e-05,1,41
4330,-31.4389,136.699,1,3.84615e-05,85,25
4331,67.2748,94.8063,1,3.84615e-05,-1,-1
4332,25.8209,17.1527,1,3.84615e-05,67,44
4333,41.4316,-114.271,1,3.84615e-05,140,44
4334,2.05799,41.671,1,3.84615e-05,-1,-1
4335,32.439,63.4002,1,3.84615e-05,153,61
4336,51.9047,71.6686,1,3.84615e-05,-1,-1
4337,51.756,33.3745,1,3.84615e-05,-1,-1
4338,44.1114,-75.5655,1,3.84615e-05,-1,-1
4339,-27.5821,-62.6005,1,3.84615e-05,-1,-1
4340,23.7474,109.839,1,3.84615e-05,4,67
4341,-2.31882,-72.6993,1,3.84615e-05,48,68
4342,50.9988,87.2056,1,3.84615e-05,-1,-1
4343,31.6126,62.4753,1,3.84615e-05,-1,-1
4344,62.4575,-102.229,1,3.84615e-05,-1,-1
4345,52.0693,-89.306,1,3.84615e-05,115,47
4346,32.2644,48.1151,1,3.84615e-05,65,57
4347,62.4643,90.1695,1,3.84615e-05,159,0
4348,-19.8422,-40.1665,1,3.84615e-05,169,83
4349,-81.6706,-28.604,1,3.84615e-05,157,37
4350,63.1459,14.8824,1,3.84615e-05,125,73
4351,35.4065,10.0406,1,3.84615e-05,148,58
4352,28.5817,54.2587,1,3.84615e-05,-1,-1
4353,49.302,-119.827,1,3.84615e-05,-1,-1
4354,-74.5404,-11.4136,1,3.84615e-05,85,23
4355,46.0202,77.6383,1,3.84615e-05,-1,-1
4356,-19.8559,23.0231,1,3.84615e-05,-1,-1
4357,-10.9618,-77.808,1,3.84615e-05,75,65
4358,-25.7058,120.24,1,3.84615e-05,152,28
4359,30.5604,65.6799,1,3.84615e-05,-1,-1
4360,-74.7074,32.159,1,3.84615e-05,30,29
4361,-15.1239,38.6434,1,3.84615e-05,166,7
4362,-27.7084,150.322,1,3.84615e-05,-1,-1
4363,-1.02507,24.9993,1,3.84615e-05,86,99
4364,37.8581,39.0309,1,3.84615e-05,-1,-1
4365,-74.7332,67.7762,1,3.84615e-05,-1,-1
4366,47.2262,123.15,1,3.84615e-05,-1,-1
4367,32.8855,98.282,1,3.84615e-05,-1,-1
4368,-26.8158,151.014,1,3.84615e-05,176,37
4369,-0.612358,-63.7294,1,3.84615e-05,-1,-1
4370,-7.36202,-54.9057,1,3.84615e-05,140,79
4371,43.1038,3.65024,1,3.84615e-05,-1,-1
4372,38.3756,116.153,1,3.84615e-05,-1,-1
4373,-80.3826,44.2451,1,3.84615e-05,59,26
4374,-2.71474,-77.0045,1,3.84615e-05,67,66
4375,38.6724,107.657,1,3.84615e-05,-1,-1
4376,-4.15399,30.6652,1,3.84615e-05,-1,-1
4377,72.986,-107.313,1,3.84615e-05,148,22
4378,-17.547,144.499,1,3.84615e-05,80,71
4379,20.2021,16.89,1,3.84615e-05,78,43
4380,64.2508,55.5108,1,3.84615e-05,-1,-1
4381,-27.1522,125.752,1,3.84615e-05,124,21
4382,-21.6899,129.078,1,3.84615e-05,-1,-1
4383,11.3728,22.1587,1,3.84615e-05,-1,-1
4384,-19.1496,-62.9632,1,3.84615e-05,156,77
4385,73.231,97.7812,1,3.84615e-05,162,0
4386,-7.64447,29.9132,1,3.84615e-05,-1,-1
4387,-25.365,20.3566,1,3.84615e-05,41,93
4388,38.8221,104,1,3.84615e-05,-1,-1
4389,15.9378,10.6793,1,3.84615e-05,-1,-1
4390,-30.8754,-66.4003,1,3.84615e-05,152,77
4391,27.5369,3.23729,1,3.84615e-05,115,49
4392,61.1138,-138.404,1,3.84615e-05,105,7
4393,40.623,-100.182,1,3.84615e-05,15,12
4394,-12.1208,-55.0951,1,3.84615e-05,-1,-1
4395,19.0373,7.01373,1,3.84615e-05,87,83
4396,6.39506,14.1681,1,3.84615e-05,20,39
4397,48.3627,-101.138,1,3.84615e-05,-1,-1
4398,39.2185,35.9778,1,3.84615e-05,-1,-1
4399,-84.0429,9.23505,1,3.84615e-05,24,31
4400,51.9212,85.1255,1,3.84615e-05,164,70
4401,16.5035,5.64011,1,3.84615e-05,-1,-1
4402,76.0536,-108.231,1,3.84615e-05,80,29
4403,-70.6568,54.7929,1,3.84615e-05,-1,-1
4404,57.2387,115.259,1,3.84615e-05,50,89
4405,44.3726,39.6124,1,3.84615e-05,57,87
4406,-76.4745,-24.2705,1,3.84615e-05,117,31
4407,29.5429,-114.593,1,3.84615e-05,27,45
4408,-16.7567,131.963,1,3.84615e-05,108,23
4409,58.1059,113.564,1,3.84615e-05,148,89
4410,15.0928,34.9722,1,3.84615e-05,102,98
4411,-15.5288,24.1485,1,3.84615e-05,-1,-1
4412,-24.4438,134.007,1,3.84615e-05,-1,-1
4413,-74.3724,-90.5766,1,3.84615e-05,172,4
4414,-12.1217,132.22,1,3.84615e-05,15,67
4415,47.1119,2.76802,1,3.84615e-05,75,55
4416,33.0435,-103.351,1,3.84615e-05,1,48
4417,59.6843,-124.898,1,3.84615e-05,-1,-1
4418,44.0104,120.705,1,3.84615e-05,-1,-1
4419,63.5354,138.071,1,3.84615e-05,-1,-1
4420,73.4637,-97.8924,1,3.84615e-05,129,24
4421,-23.7307,24.5055,1,3.84615e-05,-1,-1
4422,-77.5602,-119.74,1,3.84615e-05,-1,-1
4423,46.1168,83.426,1,3.84615e-05,-1,-1
4424,-6.08987,33.7859,1,3.84615e-05,-1,-1
4425,34.0748,-4.49153,1,3.84615e-05,107,39
4426,47.1856,5.13596,1,3.84615e-05,-1,-1
4427,70.5715,68.8576,1,3.84615e-05,101,76
4428,23.9163,98.7467,1,3.84615e-05,12,66
4429,24.5503,55.1964,1,3.84615e-05,-1,-1
4430,27.7437,-108.563,1,3.84615e-05,75,16
4431,-74.0076,-97.4193,1,3.84615e-05,-1,-1
4432,-3.70059,-50.7621,1,3.84615e-05,131,70
4433,55.0133,-91.1903,1,3.84615e-05,-1,-1
4434,-76.1766,66.8572,1,3.84615e-05,138,28
4435,17.2283,19.7325,1,3.84615e-05,9,81
4436,-2.49947,136.873,1,3.84615e-05,104,78
4437,-45.0076,167.329,1,3.84615e-05,69,73
4438,21.4634,5.65799,1,3.84615e-05,54,35
4439,-15.567,21.3826,1,3.84615e-05,-1,-1
4440,-33.632,21.3977,1,3.84615e-05,-1,-1
4441,-30.9323,-58.0778,1,3.84615e-05,106,15
4442,20.2136,100.696,1,3.84615e-05,-1,-1
4443,43.027,55.8887,1,3.84615e-05,-1,-1
4444,-26.6105,142.559,1,3.84615e-05,131,76
4445,66.3937,70.3217,1,3.84615e-05,-1,-1
4446,39.5784,-97.6331,1,3.84615e-05,63,42
4447,0.864784,39.6953,1,3.84615e-05,-1,-1
4448,9.48518,38.1803,1,3.84615e-05,-1,-1
4449,-28.9,-57.3235,1,3.84615e-05,135,12
4450,-3.97277,-53.7619,1,3.84615e-05,-1,-1
4451,-28.302,116.32,1,3.84615e-05,135,65
4452,44.1088,114.317,1,3.84615e-05,-1,-1
4453,-11.534,-45.7855,1,3.84615e-05,71,76
4454,1.43681,27.3366,1,3.84615e-05,-1,-1
4455,55.42,121.965,1,3.84615e-05,120,82
4456,25.4388,63.722,1,3.84615e-05,-1,-1
4457,-22.8887,-60.9558,1,3.84615e-05,-1,-1
4458,4.97558,-64.3508,1,3.84615e-05,-1,-1
4459,46.1814,-99.2854,1,3.84615e-05,-1,-1
4460,32.8181,1.86353,1,3.84615e-05,103,40
4461,-73.7346,111.246,1,3.84615e-05,102,22
4462,50.7774,-66.0419,1,3.84615e-05,127,25
4463,63.5546,68.6258,1,3.84615e-05,168,9
4464,27.3864,113.776,1,3.84615e-05,-1,-1
4465,-73.7959,68.6915,1,3.84615e-05,-1,-1
4466,-11.0008,-64.2337,1,3.84615e-05,91,16
4467,62.7289,-155.584,1,3.84615e-05,-1,-1
4468,27.2222,89.3724,1,3.84615e-05,42,1
4469,4.86872,10.0806,1,3.84615e-05,175,90
4470,-82.9126,-126.516,1,3.84615e-05,112,32
4471,-70.7358,-66.9322,1,3.84615e-05,173,4
4472,47.9851,-55.0807,1,3.84615e-05,44,57
4473,48.7098,50.6597,1,3.84615e-05,118,64
4474,14.2169,102.697,1,3.84615e-05,-1,-1
4475,-82.2204,60.5551,1,3.84615e-05,175,24
4476,44.4838,142.489,1,3.84615e-05,141,17
4477,-78.6721,5.53278,1,3.84615e-05,52,38
4478,-21.5172,30.0604,1,3.84615e-05,-1,-1
4479,-81.0477,-87.3807,1,3.84615e-05,-1,-1
4480,67.7305,-85.4548,1,3.84615e-05,-1,-1
4481,68.6681,-119.32,1,3.84615e-05,-1,-1
4482,-30.0782,135.29,1,3.84615e-05,-1,-1
4483,-15.9008,17.2387,1,3.84615e-05,92,98
4484,50.7861,-71.3929,1,3.84615e-05,-1,-1
4485,-13.9518,13.1683,1,3.84615e-05,16,30
4486,22.2439,30.0311,1,3.84615e-05,162,92
4487,17.0297,104.108,1,3.84615e-05,160,14
4488,47.3363,128.233,1,3.84615e-05,164,94
4489,-14.3474,37.3629,1,3.84615e-05,-1,-1
4490,-18.62,-54.8208,1,3.84615e-05,-1,-1
4491,-66.6324,136.059,1,3.84615e-05,38,29
4492,9.5574,4.84097,1,3.84615e-05,-1,-1
4493,6.93244,80.8656,1,3.84615e-05,17,3
4494,-82.1139,-6.48332,1,3.84615e-05,153,26
4495,49.4038,137.515,1,3.84615e-05,144,21
4496,-26.316,-56.4048,1,3.84615e-05,-1,-1
4497,18.0418,26.5604,1,3.84615e-05,-1,-1
4498,62.3998,23.698,1,3.84615e-05,67,79
4499,-21.4445,-51.5536,1,3.84615e-05,-1,-1
4500,-77.4942,31.4122,1,3.84615e-05,-1,-1
4501,-3.2304,35.7993,1,3.84615e-05,58,92
4502,53.6557,135.941,1,3.84615e-05,-1,-1
4503,-12.9424,-63.4591,1,3.84615e-05,-1,-1
4504,-16.0818,131.053,1,3.84615e-05,156,73
4505,11.1811,106.855,1,3.84615e-05,89,11
4506,-25.9727,30.097,1,3.84615e-05,3,97
4507,57.3378,28.8952,1,3.84615e-05,-1,-1
4508,17.1806,-9.89601,1,3.84615e-05,153,86
4509,1.41171,16.0565,1,3.84615e-05,11,30
4510,-51.782,-69.8828,1,3.84615e-05,49,77
4511,32.0691,5.33434,1,3.84615e-05,44,46
4512,-83.9867,120.385,1,3.84615e-05,-1,-1
4513,38.2422,-5.2991,1,3.84615e-05,51,45
4514,1.44494,-59.8437,1,3.84615e-05,-1,-1
4515,58.7034,29.6193,1,3.84615e-05,156,87
4516,-28.5058,142.668,1,3.84615e-05,102,79
4517,-13.5997,20.8311,1,3.84615e-05,-1,-1
4518,-84.2201,10.9142,1,3.84615e-05,24,31
4519,58.8942,42.9971,1,3.84615e-05,99,83
4520,47.7842,134.182,1,3.84615e-05,170,14
4521,4.42139,43.7026,1,3.84615e-05,180,56
4522,-18.7989,-67.9614,1,3.84615e-05,-1,-1
4523,13.5954,31.8369,1,3.84615e-05,-1,-1
4524,29.2647,83.5536,1,3.84615e-05,-1,-1
4525,44.936,23.6133,1,3.84615e-05,19,51
4526,-44.2306,170.494,1,3.84615e-05,69,48
4527,-81.4926,-40.1859,1,3.84615e-05,109,32
4528,36.753,-108.848,1,3.84615e-05,80,40
4529,-3.53873,17.9782,1,3.84615e-05,-1,-1
4530,74.5464,-55.6403,1,3.84615e-05,35,24
4531,48.4953,28.2983,1,3.84615e-05,-1,-1
4532,20.5508,19.8523,1,3.84615e-05,40,88
4533,-73.1225,158.068,1,3.84615e-05,135,30
4534,64.9043,13.5836,1,3.84615e-05,164,79
4535,21.4159,19.2931,1,3.84615e-05,50,87
4536,24.3435,82.7645,1,3.84615e-05,108,66
4537,60.993,130.323,1,3.84615e-05,52,89
4538,21.4777,86.5995,1,3.84615e-05,-1,-1
4539,-23.6022,26.1748,1,3.84615e-05,-1,-1
4540,5.40285,27.7369,1,3.84615e-05,-1,-1
4541,34.7356,-92.4204,1,3.84615e-05,13,47
4542,-79.2697,47.8609,1,3.84615e-05,107,21
4543,-70.5766,54.0923,1,3.84615e-05,5,2
4544,-10.1854,-70.2045,1,3.84615e-05,109,14
4545,-11.5116,-64.7635,1,3.84615e-05,-1,-1
4546,49.2771,27.1008,1,3.84615e-05,144,61
4547,53.1635,62.9656,1,3.84615e-05,31,63
4548,47.0548,-118.609,1,3.84615e-05,169,41
4549,37.0343,61.0878,1,3.84615e-05,-1,-1
4550,56.4309,36.6182,1,3.84615e-05,37,62
4551,74.5167,107.86,1,3.84615e-05,-1,-1
4552,29.1376,-104.614,1,3.84615e-05,29,45
4553,16.9617,-1.72798,1,3.84615e-05,-1,-1
4554,40.7273,58.854,1,3.84615e-05,-1,-1
4555,59.0819,-97.1977,1,3.84615e-05,-1,-1
4556,49.2687,-80.7539,1,3.84615e-05,-1,-1
4557,41.3518,114.318,1,3.84615e-05,-1,-1
4558,51.2174,-114.498,1,3.84615e-05,-1,-1
4559,41.2344,-105.186,1,3.84615e-05,24,11
4560,-31.1372,150.411,1,3.84615e-05,-1,-1
4561,-76.5486,161.531,1,3.84615e-05,124,31
4562,-73.4641,9.30299,1,3.84615e-05,139,8
4563,47.572,61.5826,1,3.84615e-05,-1,-1
4564,61.0196,151.534,1,3.84615e-05,-1,-1
4565,20.5498,-102.766,1,3.84615e-05,132,57
4566,61.6926,-96.6166,1,3.84615e-05,-1,-1
4567,60.1231,-164.662,1,3.84615e-05,9,37
4568,14.9734,-83.8149,1,3.84615e-05,43,10
4569,51.2946,-101.445,1,3.84615e-05,-1,-1
4570,53.5404,19.7164,1,3.84615e-05,172,68
4571,25.2392,2.6152,1,3.84615e-05,127,89
4572,37.0692,32.073,1,3.84615e-05,102,53
4573,39.757,73.3552,1,3.84615e-05,-1,-1
4574,18.9726,17.2627,1,3.84615e-05,48,87
4575,50.1014,114.63,1,3.84615e-05,-1,-1
4576,51.0697,-74.911,1,3.84615e-05,162,55
4577,-2.00963,137.992,1,3.84615e-05,-1,-1
4578,48.2806,132.855,1,3.84615e-05,-1,-1
4579,-18.6356,135.264,1,3.84615e-05,-1,-1
4580,-72.3145,120.772,1,3.84615e-05,74,25
4581,42.3022,84.6501,1,3.84615e-05,-1,-1
4582,-42.6327,-70.7204,1,3.84615e-05,171,98
4583,69.1741,109.85,1,3.84615e-05,-1,-1
4584,-29.7025,-67.8535,1,3.84615e-05,-1,-1
4585,46.7929,77.9374,1,3.84615e-05,-1,-1
4586,12.4597,7.4216,1,3.84615e-05,-1,-1
4587,-16.1408,36.7187,1,3.84615e-05,-1,-1
4588,-79.9446,-0.256058,1,3.84615e-05,144,27
4589,-17.5657,-65.0884,1,3.84615e-05,166,76
4590,15.7244,-15.1102,1,3.84615e-05,151,86
4591,-28.6167,23.0666,1,3.84615e-05,21,95
4592,77.8258,-55.6034,1,3.84615e-05,25,25
4593,-3.42701,-70.9525,1,3.84615e-05,88,16
4594,67.9897,-36.7993,1,3.84615e-05,-1,-1
4595,17.6435,-100.676,1,3.84615e-05,99,14
4596,18.2397,12.0987,1,3.84615e-05,88,42
4597,-20.9966,22.6671,1,3.84615e-05,53,92
4598,37.728,-3.94635,1,3.84615e-05,177,84
4599,33.3996,71.6464,1,3.84615e-05,121,3
4600,51.7722,102.62,1,3.84615e-05,-1,-1
4601,54.7492,115.024,1,3.84615e-05,168,87
4602,69.0545,-146.521,1,3.84615e-05,92,8
4603,75.2875,-26.6432,1,3.84615e-05,153,33
4604,-46.2643,-68.0367,1,3.84615e-05,2,95
4605,-24.3554,24.9799,1,3.84615e-05,-1,-1
4606,-18.3264,135.796,1,3.84615e-05,-1,-1
4607,-6.3446,-57.9467,1,3.84615e-05,161,23
4608,31.5409,-96.0919,1,3.84615e-05,154,55
4609,-26.048,-50.9658,1,3.84615e-05,86,17
4610,42.83,27.7849,1,3.84615e-05,10,52
4611,-1.8847,24.9229,1,3.84615e-05,-1,-1
4612,55.9118,-71.4084,1,3.84615e-05,164,21
4613,57.4857,162.909,1,3.84615e-05,23,24
4614,14.7439,8.78688,1,3.84615e-05,46,87
4615,50.3493,48.0401,1,3.84615e-05,108,65
4616,31.8186,35.7595,1,3.84615e-05,113,52
4617,-17.2076,47.4771,1,3.84615e-05,-1,-1
4618,44.8574,142.011,1,3.84615e-05,127,98
4619,64.5587,130.952,1,3.84615e-05,-1,-1
4620,22.7598,78.0337,1,3.84615e-05,2,99
4621,60.402,151.407,1,3.84615e-05,160,31
4622,57.0684,49.6673,1,3.84615e-05,149,88
4623,37.7492,45.3067,1,3.84615e-05,-1,-1
4624,29.4847,33.4217,1,3.84615e-05,14,81
4625,37.8765,55.8834,1,3.84615e-05,-1,-1
4626,47.0967,88.6026,1,3.84615e-05,-1,-1
4627,18.2795,-98.2415,1,3.84615e-05,101,50
4628,56.2367,-114.963,1,3.84615e-05,-1,-1
4629,-69.4604,105.924,1,3.84615e-05,141,28
4630,-21.2965,-46.2002,1,3.84615e-05,58,77
4631,18.8118,-5.74207,1,3.84615e-05,-1,-1
4632,30.9927,-7.35175,1,3.84615e-05,-1,-1
4633,25.5269,41.762,1,3.84615e-05,-1,-1
4634,65.8845,138.196,1,3.84615e-05,172,30
4635,24.3737,-6.43155,1,3.84615e-05,-1,-1
4636,54.0839,109.539,1,3.84615e-05,129,81
4637,20.1004,-75.7301,1,3.84615e-05,151,68
4638,-68.4959,61.1384,1,3.84615e-05,-1,-1
4639,46.6996,-75.6835,1,3.84615e-05,67,42
4640,34.8638,-113.624,1,3.84615e-05,79,40
4641,0.107574,-73.0207,1,3.84615e-05,58,67
4642,-40.5639,-68.3808,1,3.84615e-05,1,95
4643,-20.105,142.575,1,3.84615e-05,119,77
4644,46.5369,62.5637,1,3.84615e-05,154,0
4645,-9.238,-41.1619,1,3.84615e-05,-1,-1
4646,65.0422,-160.67,1,3.84615e-05,-1,-1
4647,-74.9324,62.611,1,3.84615e-05,176,24
4648,47.2879,-107.791,1,3.84615e-05,-1,-1
4649,-22.7371,114.367,1,3.84615e-05,114,67
4650,33.4768,82.8728,1,3.84615e-05,83,7
4651,28.4621,30.1727,1,3.84615e-05,143,59
4652,40.3944,76.1484,1,3.84615e-05,15,65
4653,78.9164,-64.0972,1,3.84615e-05,53,22
4654,-77.0471,-82.608,1,3.84615e-05,-1,-1
4655,-29.184,-60.0714,1,3.84615e-05,-1,-1
4656,52.8952,17.3319,1,3.84615e-05,132,62
4657,34.9004,105.408,1,3.84615e-05,-1,-1
4658,67.9576,131.078,1,3.84615e-05,-1,-1
4659,45.6169,-63.6587,1,3.84615e-05,178,66
4660,-2.70697,-45.7537,1,3.84615e-05,113,72
4661,61.8723,-160.82,1,3.84615e-05,122,5
4662,41.5878,42.1436,1,3.84615e-05,28,80
4663,-13.0972,13.5343,1,3.84615e-05,-1,-1
4664,8.51794,41.0685,1,3.84615e-05,-1,-1
4665,19.9046,17.0568,1,3.84615e-05,78,43
4666,4.80664,101.068,1,3.84615e-05,96,68
4667,-19.0349,46.6516,1,3.84615e-05,136,0
4668,2.87292,43.8759,1,3.84615e-05,-1,-1
4669,11.4106,30.5797,1,3.84615e-05,-1,-1
4670,-1.55237,10.2606,1,3.84615e-05,23,89
4671,7.63171,48.2215,1,3.84615e-05,153,9
4672,65.3851,-152.966,1,3.84615e-05,132,4
4673,-72.5946,108.13,1,3.84615e-05,121,20
4674,9.22667,-8.52097,1,3.84615e-05,114,39
4675,-25.6548,17.7191,1,3.84615e-05,40,93
4676,-0.844406,9.43605,1,3.84615e-05,173,90
4677,2.52593,114.968,1,3.84615e-05,-1,-1
4678,31.2225,-104.723,1,3.84615e-05,40,44
4679,-9.69919,-40.1894,1,3.84615e-05,-1,-1
4680,72.1421,-124.911,1,3.84615e-05,-1,-1
4681,47.9962,102.241,1,3.84615e-05,147,72
4682,36.0017,77.5431,1,3.84615e-05,94,90
4683,-23.7264,136.139,1,3.84615e-05,-1,-1
4684,58.288,140.533,1,3.84615e-05,24,82
4685,58.8593,96.5403,1,3.84615e-05,155,88
4686,50.0317,26.3603,1,3.84615e-05,135,89
4687,59.1818,74.4103,1,3.84615e-05,-1,-1
4688,69.2827,-149.147,1,3.84615e-05,102,7
4689,46.7966,57.4696,1,3.84615e-05,-1,-1
